1F646 1F3FD 200D 2642                                  :man-gesturing-OK;skin-tone-m
1F646 1F3FE 200D 2642 FE0F                             :man-gesturing-OK;skin-tone-md
1F646 1F3FE 200D 2642                                  :man-gesturing-OK;skin-tone-md
1F646 1F3FF 200D 2642 FE0F                             :man-gesturing-OK;skin-tone-d
1F646 1F3FF 200D 2642                                  :man-gesturing-OK;skin-tone-d
1F646 200D 2640 FE0F                                   :woman-gesturing-OK
1F646 200D 2640                                        :woman-gesturing-OK
1F646 1F3FB 200D 2640 FE0F                             :woman-gesturing-OK;skin-tone-l
1F646 1F3FB 200D 2640                                  :woman-gesturing-OK;skin-tone-l
1F646 1F3FC 200D 2640 FE0F                             :woman-gesturing-OK;skin-tone-ml
1F646 1F3FC 200D 2640                                  :woman-gesturing-OK;skin-tone-ml
1F646 1F3FD 200D 2640 FE0F                             :woman-gesturing-OK;skin-tone-m
1F646 1F3FD 200D 2640                                  :woman-gesturing-OK;skin-tone-m
1F646 1F3FE 200D 2640 FE0F                             :woman-gesturing-OK;skin-tone-md
1F646 1F3FE 200D 2640                                  :woman-gesturing-OK;skin-tone-md
1F646 1F3FF 200D 2640 FE0F                             :woman-gesturing-OK;skin-tone-d
1F646 1F3FF 200D 2640                                  :woman-gesturing-OK;skin-tone-d
1F481                                                  :person-tipping-hand
1F481 1F3FB                                            :person-tipping-hand;skin-tone-l
1F481 1F3FC                                            :person-tipping-hand;skin-tone-ml
1F481 1F3FD                                            :person-tipping-hand;skin-tone-m
1F481 1F3FE                                            :person-tipping-hand;skin-tone-md
1F481 1F3FF                                            :person-tipping-hand;skin-tone-d
1F481 200D 2642 FE0F                                   :man-tipping-hand
1F481 200D 2642                                        :man-tipping-hand
1F481 1F3FB 200D 2642 FE0F                             :man-tipping-hand;skin-tone-l
1F481 1F3FB 200D 2642                                  :man-tipping-hand;skin-tone-l
1F481 1F3FC 200D 2642 FE0F                             :man-tipping-hand;skin-tone-ml
1F481 1F3FC 200D 2642                                  :man-tipping-hand;skin-tone-ml
1F481 1F3FD 200D 2642 FE0F                             :man-tipping-hand;skin-tone-m
1F481 1F3FD 200D 2642                                  :man-tipping-hand;skin-tone-m
1F481 1F3FE 200D 2642 FE0F                             :man-tipping-hand;skin-tone-md
1F481 1F3FE 200D 2642                                  :man-tipping-hand;skin-tone-md
1F481 1F3FF 200D 2642 FE0F                             :man-tipping-hand;skin-tone-d
1F481 1F3FF 200D 2642                                  :man-tipping-hand;skin-tone-d
1F481 200D 2640 FE0F                                   :woman-tipping-hand
1F481 200D 2640                                        :woman-tipping-hand
1F481 1F3FB 200D 2640 FE0F                             :woman-tipping-hand;skin-tone-l
1F481 1F3FB 200D 2640                                  :woman-tipping-hand;skin-tone-l
1F481 1F3FC 200D 2640 FE0F                             :woman-tipping-hand;skin-tone-ml
1F481 1F3FC 200D 2640                                  :woman-tipping-hand;skin-tone-ml
1F481 1F3FD 200D 2640 FE0F                             :woman-tipping-hand;skin-tone-m
1F481 1F3FD 200D 2640                                  :woman-tipping-hand;skin-tone-m
1F481 1F3FE 200D 2640 FE0F                             :woman-tipping-hand;skin-tone-md
1F481 1F3FE 200D 2640                                  :woman-tipping-hand;skin-tone-md
1F481 1F3FF 200D 2640 FE0F                             :woman-tipping-hand;skin-tone-d
1F481 1F3FF 200D 2640                                  :woman-tipping-hand;skin-tone-d
1F64B                                                  :person-raising-hand
1F64B 1F3FB                                            :person-raising-hand;skin-tone-l
1F64B 1F3FC                                            :person-raising-hand;skin-tone-ml
1F64B 1F3FD                                            :person-raising-hand;skin-tone-m
1F64B 1F3FE                                            :person-raising-hand;skin-tone-md
1F64B 1F3FF                                            :person-raising-hand;skin-tone-d
1F64B 200D 2642 FE0F                                   :man-raising-hand
1F64B 200D 2642                                        :man-raising-hand
1F64B 1F3FB 200D 2642 FE0F                             :man-raising-hand;skin-tone-l
1F64B 1F3FB 200D 2642                                  :man-raising-hand;skin-tone-l
1F64B 1F3FC 200D 2642 FE0F                             :man-raising-hand;skin-tone-ml
1F64B 1F3FC 200D 2642                                  :man-raising-hand;skin-tone-ml
1F64B 1F3FD 200D 2642 FE0F                             :man-raising-hand;skin-tone-m
1F64B 1F3FD 200D 2642                                  :man-raising-hand;skin-tone-m
1F64B 1F3FE 200D 2642 FE0F                             :man-raising-hand;skin-tone-md
1F64B 1F3FE 200D 2642                                  :man-raising-hand;skin-tone-md
1F64B 1F3FF 200D 2642 FE0F                             :man-raising-hand;skin-tone-d
1F64B 1F3FF 200D 2642                                  :man-raising-hand;skin-tone-d
1F64B 200D 2640 FE0F                                   :woman-raising-hand
1F64B 200D 2640                                        :woman-raising-hand
1F64B 1F3FB 200D 2640 FE0F                             :woman-raising-hand;skin-tone-l
1F64B 1F3FB 200D 2640                                  :woman-raising-hand;skin-tone-l
1F64B 1F3FC 200D 2640 FE0F                             :woman-raising-hand;skin-tone-ml
1F64B 1F3FC 200D 2640                                  :woman-raising-hand;skin-tone-ml
1F64B 1F3FD 200D 2640 FE0F                             :woman-raising-hand;skin-tone-m
1F64B 1F3FD 200D 2640                                  :woman-raising-hand;skin-tone-m
1F64B 1F3FE 200D 2640 FE0F                             :woman-raising-hand;skin-tone-md
1F64B 1F3FE 200D 2640                                  :woman-raising-hand;skin-tone-md
1F64B 1F3FF 200D 2640 FE0F                             :woman-raising-hand;skin-tone-d
1F64B 1F3FF 200D 2640                                  :woman-raising-hand;skin-tone-d
1F9CF                                                  :deaf-person
1F9CF 1F3FB                                            :deaf-person;skin-tone-l
1F9CF 1F3FC                                            :deaf-person;skin-tone-ml
1F9CF 1F3FD                                            :deaf-person;skin-tone-m
1F9CF 1F3FE                                            :deaf-person;skin-tone-md
1F9CF 1F3FF                                            :deaf-person;skin-tone-d
1F9CF 200D 2642 FE0F                                   :deaf-man
1F9CF 200D 2642                                        :deaf-man
1F9CF 1F3FB 200D 2642 FE0F                             :deaf-man;skin-tone-l
1F9CF 1F3FB 200D 2642                                  :deaf-man;skin-tone-l
1F9CF 1F3FC 200D 2642 FE0F                             :deaf-man;skin-tone-ml
1F9CF 1F3FC 200D 2642                                  :deaf-man;skin-tone-ml
1F9CF 1F3FD 200D 2642 FE0F                             :deaf-man;skin-tone-m
1F9CF 1F3FD 200D 2642                                  :deaf-man;skin-tone-m
1F9CF 1F3FE 200D 2642 FE0F                             :deaf-man;skin-tone-md
1F9CF 1F3FE 200D 2642                                  :deaf-man;skin-tone-md
1F9CF 1F3FF 200D 2642 FE0F                             :deaf-man;skin-tone-d
1F9CF 1F3FF 200D 2642                                  :deaf-man;skin-tone-d
1F9CF 200D 2640 FE0F                                   :deaf-woman
1F9CF 200D 2640                                        :deaf-woman
1F9CF 1F3FB 200D 2640 FE0F                             :deaf-woman;skin-tone-l
1F9CF 1F3FB 200D 2640                                  :deaf-woman;skin-tone-l
1F9CF 1F3FC 200D 2640 FE0F                             :deaf-woman;skin-tone-ml
1F9CF 1F3FC 200D 2640                                  :deaf-woman;skin-tone-ml
1F9CF 1F3FD 200D 2640 FE0F                             :deaf-woman;skin-tone-m
1F9CF 1F3FD 200D 2640                                  :deaf-woman;skin-tone-m
1F9CF 1F3FE 200D 2640 FE0F                             :deaf-woman;skin-tone-md
1F9CF 1F3FE 200D 2640                                  :deaf-woman;skin-tone-md
1F9CF 1F3FF 200D 2640 FE0F                             :deaf-woman;skin-tone-d
1F9CF 1F3FF 200D 2640                                  :deaf-woman;skin-tone-d
1F647                                                  :person-bowing
1F647 1F3FB                                            :person-bowing;skin-tone-l
1F647 1F3FC                                            :person-bowing;skin-tone-ml
1F647 1F3FD                                            :person-bowing;skin-tone-m
1F647 1F3FE                                            :person-bowing;skin-tone-md
1F647 1F3FF                                            :person-bowing;skin-tone-d
1F647 200D 2642 FE0F                                   :man-bowing
1F647 200D 2642                                        :man-bowing
1F647 1F3FB 200D 2642 FE0F                             :man-bowing;skin-tone-l
1F647 1F3FB 200D 2642                                  :man-bowing;skin-tone-l
1F647 1F3FC 200D 2642 FE0F                             :man-bowing;skin-tone-ml
1F647 1F3FC 200D 2642                                  :man-bowing;skin-tone-ml
1F647 1F3FD 200D 2642 FE0F                             :man-bowing;skin-tone-m
1F647 1F3FD 200D 2642                                  :man-bowing;skin-tone-m
1F647 1F3FE 200D 2642 FE0F                             :man-bowing;skin-tone-md
1F647 1F3FE 200D 2642                                  :man-bowing;skin-tone-md
1F647 1F3FF 200D 2642 FE0F                             :man-bowing;skin-tone-d
1F647 1F3FF 200D 2642                                  :man-bowing;skin-tone-d
1F647 200D 2640 FE0F                                   :woman-bowing
1F647 200D 2640                                        :woman-bowing
1F647 1F3FB 200D 2640 FE0F                             :woman-bowing;skin-tone-l
1F647 1F3FB 200D 2640                                  :woman-bowing;skin-tone-l
1F647 1F3FC 200D 2640 FE0F                             :woman-bowing;skin-tone-ml
1F647 1F3FC 200D 2640                                  :woman-bowing;skin-tone-ml
1F647 1F3FD 200D 2640 FE0F                             :woman-bowing;skin-tone-m
1F647 1F3FD 200D 2640                                  :woman-bowing;skin-tone-m
1F647 1F3FE 200D 2640 FE0F                             :woman-bowing;skin-tone-md
1F647 1F3FE 200D 2640                                  :woman-bowing;skin-tone-md
1F647 1F3FF 200D 2640 FE0F                             :woman-bowing;skin-tone-d
1F647 1F3FF 200D 2640                                  :woman-bowing;skin-tone-d
1F926                                                  :person-facepalming
1F926 1F3FB                                            :person-facepalming;skin-tone-l
1F926 1F3FC                                            :person-facepalming;skin-tone-ml
1F926 1F3FD                                            :person-facepalming;skin-tone-m
1F926 1F3FE                                            :person-facepalming;skin-tone-md
1F926 1F3FF                                            :person-facepalming;skin-tone-d
1F926 200D 2642 FE0F                                   :man-facepalming
1F926 200D 2642                                        :man-facepalming
1F926 1F3FB 200D 2642 FE0F                             :man-facepalming;skin-tone-l
1F926 1F3FB 200D 2642                                  :man-facepalming;skin-tone-l
1F926 1F3FC 200D 2642 FE0F                             :man-facepalming;skin-tone-ml
1F926 1F3FC 200D 2642                                  :man-facepalming;skin-tone-ml
1F926 1F3FD 200D 2642 FE0F                             :man-facepalming;skin-tone-m
1F926 1F3FD 200D 2642                                  :man-facepalming;skin-tone-m
1F926 1F3FE 200D 2642 FE0F                             :man-facepalming;skin-tone-md
1F926 1F3FE 200D 2642                                  :man-facepalming;skin-tone-md
1F926 1F3FF 200D 2642 FE0F                             :man-facepalming;skin-tone-d
1F926 1F3FF 200D 2642                                  :man-facepalming;skin-tone-d
1F926 200D 2640 FE0F                                   :woman-facepalming
1F926 200D 2640                                        :woman-facepalming
1F926 1F3FB 200D 2640 FE0F                             :woman-facepalming;skin-tone-l
1F926 1F3FB 200D 2640                                  :woman-facepalming;skin-tone-l
1F926 1F3FC 200D 2640 FE0F                             :woman-facepalming;skin-tone-ml
1F926 1F3FC 200D 2640                                  :woman-facepalming;skin-tone-ml
1F926 1F3FD 200D 2640 FE0F                             :woman-facepalming;skin-tone-m
1F926 1F3FD 200D 2640                                  :woman-facepalming;skin-tone-m
1F926 1F3FE 200D 2640 FE0F                             :woman-facepalming;skin-tone-md
1F926 1F3FE 200D 2640                                  :woman-facepalming;skin-tone-md
1F926 1F3FF 200D 2640 FE0F                             :woman-facepalming;skin-tone-d
1F926 1F3FF 200D 2640                                  :woman-facepalming;skin-tone-d
1F937                                                  :person-shrugging
1F937 1F3FB                                            :person-shrugging;skin-tone-l
1F937 1F3FC                                            :person-shrugging;skin-tone-ml
1F937 1F3FD                                            :person-shrugging;skin-tone-m
1F937 1F3FE                                            :person-shrugging;skin-tone-md
1F937 1F3FF                                            :person-shrugging;skin-tone-d
1F937 200D 2642 FE0F                                   :man-shrugging
1F937 200D 2642                                        :man-shrugging
1F937 1F3FB 200D 2642 FE0F                             :man-shrugging;skin-tone-l
1F937 1F3FB 200D 2642                                  :man-shrugging;skin-tone-l
1F937 1F3FC 200D 2642 FE0F                             :man-shrugging;skin-tone-ml
1F937 1F3FC 200D 2642                                  :man-shrugging;skin-tone-ml
1F937 1F3FD 200D 2642 FE0F                             :man-shrugging;skin-tone-m
1F937 1F3FD 200D 2642                                  :man-shrugging;skin-tone-m
1F937 1F3FE 200D 2642 FE0F                             :man-shrugging;skin-tone-md
1F937 1F3FE 200D 2642                                  :man-shrugging;skin-tone-md
1F937 1F3FF 200D 2642 FE0F                             :man-shrugging;skin-tone-d
1F937 1F3FF 200D 2642                                  :man-shrugging;skin-tone-d
1F937 200D 2640 FE0F                                   :woman-shrugging
1F937 200D 2640                                        :woman-shrugging
1F937 1F3FB 200D 2640 FE0F                             :woman-shrugging;skin-tone-l
1F937 1F3FB 200D 2640                                  :woman-shrugging;skin-tone-l
1F937 1F3FC 200D 2640 FE0F                             :woman-shrugging;skin-tone-ml
1F937 1F3FC 200D 2640                                  :woman-shrugging;skin-tone-ml
1F937 1F3FD 200D 2640 FE0F                             :woman-shrugging;skin-tone-m
1F937 1F3FD 200D 2640                                  :woman-shrugging;skin-tone-m
1F937 1F3FE 200D 2640 FE0F                             :woman-shrugging;skin-tone-md
1F937 1F3FE 200D 2640                                  :woman-shrugging;skin-tone-md
1F937 1F3FF 200D 2640 FE0F                             :woman-shrugging;skin-tone-d
1F937 1F3FF 200D 2640                                  :woman-shrugging;skin-tone-d
1F9D1 200D 2695 FE0F                                   :health-worker
1F9D1 200D 2695                                        :health-worker
1F9D1 1F3FB 200D 2695 FE0F                             :health-worker;skin-tone-l
1F9D1 1F3FB 200D 2695                                  :health-worker;skin-tone-l
1F9D1 1F3FC 200D 2695 FE0F                             :health-worker;skin-tone-ml
1F9D1 1F3FC 200D 2695                                  :health-worker;skin-tone-ml
1F9D1 1F3FD 200D 2695 FE0F                             :health-worker;skin-tone-m
1F9D1 1F3FD 200D 2695                                  :health-worker;skin-tone-m
1F9D1 1F3FE 200D 2695 FE0F                             :health-worker;skin-tone-md
1F9D1 1F3FE 200D 2695                                  :health-worker;skin-tone-md
1F9D1 1F3FF 200D 2695 FE0F                             :health-worker;skin-tone-d
1F9D1 1F3FF 200D 2695                                  :health-worker;skin-tone-d
1F468 200D 2695 FE0F                                   :man-health-worker
1F468 200D 2695                                        :man-health-worker
1F468 1F3FB 200D 2695 FE0F                             :man-health-worker;skin-tone-l
1F468 1F3FB 200D 2695                                  :man-health-worker;skin-tone-l
1F468 1F3FC 200D 2695 FE0F                             :man-health-worker;skin-tone-ml
1F468 1F3FC 200D 2695                                  :man-health-worker;skin-tone-ml
1F468 1F3FD 200D 2695 FE0F                             :man-health-worker;skin-tone-m
1F468 1F3FD 200D 2695                                  :man-health-worker;skin-tone-m
1F468 1F3FE 200D 2695 FE0F                             :man-health-worker;skin-tone-md
1F468 1F3FE 200D 2695                                  :man-health-worker;skin-tone-md
1F468 1F3FF 200D 2695 FE0F                             :man-health-worker;skin-tone-d
1F468 1F3FF 200D 2695                                  :man-health-worker;skin-tone-d
1F469 200D 2695 FE0F                                   :woman-health-worker
1F469 200D 2695                                        :woman-health-worker
1F469 1F3FB 200D 2695 FE0F                             :woman-health-worker;skin-tone-l
1F469 1F3FB 200D 2695                                  :woman-health-worker;skin-tone-l
1F469 1F3FC 200D 2695 FE0F                             :woman-health-worker;skin-tone-ml
1F469 1F3FC 200D 2695                                  :woman-health-worker;skin-tone-ml
1F469 1F3FD 200D 2695 FE0F                             :woman-health-worker;skin-tone-m
1F469 1F3FD 200D 2695                                  :woman-health-worker;skin-tone-m
1F469 1F3FE 200D 2695 FE0F                             :woman-health-worker;skin-tone-md
1F469 1F3FE 200D 2695                                  :woman-health-worker;skin-tone-md
1F469 1F3FF 200D 2695 FE0F                             :woman-health-worker;skin-tone-d
1F469 1F3FF 200D 2695                                  :woman-health-worker;skin-tone-d
1F9D1 200D 1F393                                       :student
1F9D1 1F3FB 200D 1F393                                 :student;skin-tone-l
1F9D1 1F3FC 200D 1F393                                 :student;skin-tone-ml
1F9D1 1F3FD 200D 1F393                                 :student;skin-tone-m
1F9D1 1F3FE 200D 1F393                                 :student;skin-tone-md
1F9D1 1F3FF 200D 1F393                                 :student;skin-tone-d
1F468 200D 1F393                                       :man-student
1F468 1F3FB 200D 1F393                                 :man-student;skin-tone-l
1F468 1F3FC 200D 1F393                                 :man-student;skin-tone-ml
1F468 1F3FD 200D 1F393                                 :man-student;skin-tone-m
1F468 1F3FE 200D 1F393                                 :man-student;skin-tone-md
1F468 1F3FF 200D 1F393                                 :man-student;skin-tone-d
1F469 200D 1F393                                       :woman-student
1F469 1F3FB 200D 1F393                                 :woman-student;skin-tone-l
1F469 1F3FC 200D 1F393                                 :woman-student;skin-tone-ml
1F469 1F3FD 200D 1F393                                 :woman-student;skin-tone-m
1F469 1F3FE 200D 1F393                                 :woman-student;skin-tone-md
1F469 1F3FF 200D 1F393                                 :woman-student;skin-tone-d
1F9D1 200D 1F3EB                                       :teacher
1F9D1 1F3FB 200D 1F3EB                                 :teacher;skin-tone-l
1F9D1 1F3FC 200D 1F3EB                                 :teacher;skin-tone-ml
1F9D1 1F3FD 200D 1F3EB                                 :teacher;skin-tone-m
1F9D1 1F3FE 200D 1F3EB                                 :teacher;skin-tone-md
1F9D1 1F3FF 200D 1F3EB                                 :teacher;skin-tone-d
1F468 200D 1F3EB                                       :man-teacher
1F468 1F3FB 200D 1F3EB                                 :man-teacher;skin-tone-l
1F468 1F3FC 200D 1F3EB                                 :man-teacher;skin-tone-ml
1F468 1F3FD 200D 1F3EB                                 :man-teacher;skin-tone-m
1F468 1F3FE 200D 1F3EB                                 :man-teacher;skin-tone-md
1F468 1F3FF 200D 1F3EB                                 :man-teacher;skin-tone-d
1F469 200D 1F3EB                                       :woman-teacher
1F469 1F3FB 200D 1F3EB                                 :woman-teacher;skin-tone-l
1F469 1F3FC 200D 1F3EB                                 :woman-teacher;skin-tone-ml
1F469 1F3FD 200D 1F3EB                                 :woman-teacher;skin-tone-m
1F469 1F3FE 200D 1F3EB                                 :woman-teacher;skin-tone-md
1F469 1F3FF 200D 1F3EB                                 :woman-teacher;skin-tone-d
1F9D1 200D 2696 FE0F                                   :judge
1F9D1 200D 2696                                        :judge
1F9D1 1F3FB 200D 2696 FE0F                             :judge;skin-tone-l
1F9D1 1F3FB 200D 2696                                  :judge;skin-tone-l
1F9D1 1F3FC 200D 2696 FE0F                             :judge;skin-tone-ml
1F9D1 1F3FC 200D 2696                                  :judge;skin-tone-ml
1F9D1 1F3FD 200D 2696 FE0F                             :judge;skin-tone-m
1F9D1 1F3FD 200D 2696                                  :judge;skin-tone-m
1F9D1 1F3FE 200D 2696 FE0F                             :judge;skin-tone-md
1F9D1 1F3FE 200D 2696                                  :judge;skin-tone-md
1F9D1 1F3FF 200D 2696 FE0F                             :judge;skin-tone-d
1F9D1 1F3FF 200D 2696                                  :judge;skin-tone-d
1F468 200D 2696 FE0F                                   :man-judge
1F468 200D 2696                                        :man-judge
1F468 1F3FB 200D 2696 FE0F                             :man-judge;skin-tone-l
1F468 1F3FB 200D 2696                                  :man-judge;skin-tone-l
1F468 1F3FC 200D 2696 FE0F                             :man-judge;skin-tone-ml
1F468 1F3FC 200D 2696                                  :man-judge;skin-tone-ml
1F468 1F3FD 200D 2696 FE0F                             :man-judge;skin-tone-m
1F468 1F3FD 200D 2696                                  :man-judge;skin-tone-m
1F468 1F3FE 200D 2696 FE0F                             :man-judge;skin-tone-md
1F468 1F3FE 200D 2696                                  :man-judge;skin-tone-md
1F468 1F3FF 200D 2696 FE0F                             :man-judge;skin-tone-d
1F468 1F3FF 200D 2696                                  :man-judge;skin-tone-d
1F469 200D 2696 FE0F                                   :woman-judge
1F469 200D 2696                                        :woman-judge
1F469 1F3FB 200D 2696 FE0F                             :woman-judge;skin-tone-l
1F469 1F3FB 200D 2696                                  :woman-judge;skin-tone-l
1F469 1F3FC 200D 2696 FE0F                             :woman-judge;skin-tone-ml
1F469 1F3FC 200D 2696                                  :woman-judge;skin-tone-ml
1F469 1F3FD 200D 2696 FE0F                             :woman-judge;skin-tone-m
1F469 1F3FD 200D 2696                                  :woman-judge;skin-tone-m
1F469 1F3FE 200D 2696 FE0F                             :woman-judge;skin-tone-md
1F469 1F3FE 200D 2696                                  :woman-judge;skin-tone-md
1F469 1F3FF 200D 2696 FE0F                             :woman-judge;skin-tone-d
1F469 1F3FF 200D 2696                                  :woman-judge;skin-tone-d
1F9D1 200D 1F33E                                       :farmer
1F9D1 1F3FB 200D 1F33E                                 :farmer;skin-tone-l
1F9D1 1F3FC 200D 1F33E                                 :farmer;skin-tone-ml
1F9D1 1F3FD 200D 1F33E                                 :farmer;skin-tone-m
1F9D1 1F3FE 200D 1F33E                                 :farmer;skin-tone-md
1F9D1 1F3FF 200D 1F33E                                 :farmer;skin-tone-d
1F468 200D 1F33E                                       :man-farmer
1F468 1F3FB 200D 1F33E                                 :man-farmer;skin-tone-l
1F468 1F3FC 200D 1F33E                                 :man-farmer;skin-tone-ml
1F468 1F3FD 200D 1F33E                                 :man-farmer;skin-tone-m
1F468 1F3FE 200D 1F33E                                 :man-farmer;skin-tone-md
1F468 1F3FF 200D 1F33E                                 :man-farmer;skin-tone-d
1F469 200D 1F33E                                       :woman-farmer
1F469 1F3FB 200D 1F33E                                 :woman-farmer;skin-tone-l
1F469 1F3FC 200D 1F33E                                 :woman-farmer;skin-tone-ml
1F469 1F3FD 200D 1F33E                                 :woman-farmer;skin-tone-m
1F469 1F3FE 200D 1F33E                                 :woman-farmer;skin-tone-md
1F469 1F3FF 200D 1F33E                                 :woman-farmer;skin-tone-d
1F9D1 200D 1F373                                       :cook
1F9D1 1F3FB 200D 1F373                                 :cook;skin-tone-l
1F9D1 1F3FC 200D 1F373                                 :cook;skin-tone-ml
1F9D1 1F3FD 200D 1F373                                 :cook;skin-tone-m
1F9D1 1F3FE 200D 1F373                                 :cook;skin-tone-md
1F9D1 1F3FF 200D 1F373                                 :cook;skin-tone-d
1F468 200D 1F373                                       :man-cook
1F468 1F3FB 200D 1F373                                 :man-cook;skin-tone-l
1F468 1F3FC 200D 1F373                                 :man-cook;skin-tone-ml
1F468 1F3FD 200D 1F373                                 :man-cook;skin-tone-m
1F468 1F3FE 200D 1F373                                 :man-cook;skin-tone-md
1F468 1F3FF 200D 1F373                                 :man-cook;skin-tone-d
1F469 200D 1F373                                       :woman-cook
1F469 1F3FB 200D 1F373                                 :woman-cook;skin-tone-l
1F469 1F3FC 200D 1F373                                 :woman-cook;skin-tone-ml
1F469 1F3FD 200D 1F373                                 :woman-cook;skin-tone-m
1F469 1F3FE 200D 1F373                                 :woman-cook;skin-tone-md
1F469 1F3FF 200D 1F373                                 :woman-cook;skin-tone-d
1F9D1 200D 1F527                                       :mechanic
1F9D1 1F3FB 200D 1F527                                 :mechanic;skin-tone-l
1F9D1 1F3FC 200D 1F527                                 :mechanic;skin-tone-ml
1F9D1 1F3FD 200D 1F527                                 :mechanic;skin-tone-m
1F9D1 1F3FE 200D 1F527                                 :mechanic;skin-tone-md
1F9D1 1F3FF 200D 1F527                                 :mechanic;skin-tone-d
1F468 200D 1F527                                       :man-mechanic
1F468 1F3FB 200D 1F527                                 :man-mechanic;skin-tone-l
1F468 1F3FC 200D 1F527                                 :man-mechanic;skin-tone-ml
1F468 1F3FD 200D 1F527                                 :man-mechanic;skin-tone-m
1F468 1F3FE 200D 1F527                                 :man-mechanic;skin-tone-md
1F468 1F3FF 200D 1F527                                 :man-mechanic;skin-tone-d
1F469 200D 1F527                                       :woman-mechanic
1F469 1F3FB 200D 1F527                                 :woman-mechanic;skin-tone-l
1F469 1F3FC 200D 1F527                                 :woman-mechanic;skin-tone-ml
1F469 1F3FD 200D 1F527                                 :woman-mechanic;skin-tone-m
1F469 1F3FE 200D 1F527                                 :woman-mechanic;skin-tone-md
1F469 1F3FF 200D 1F527                                 :woman-mechanic;skin-tone-d
1F9D1 200D 1F3ED                                       :factory-worker
1F9D1 1F3FB 200D 1F3ED                                 :factory-worker;skin-tone-l
1F9D1 1F3FC 200D 1F3ED                                 :factory-worker;skin-tone-ml
1F9D1 1F3FD 200D 1F3ED                                 :factory-worker;skin-tone-m
1F9D1 1F3FE 200D 1F3ED                                 :factory-worker;skin-tone-md
1F9D1 1F3FF 200D 1F3ED                                 :factory-worker;skin-tone-d
1F468 200D 1F3ED                                       :man-factory-worker
1F468 1F3FB 200D 1F3ED                                 :man-factory-worker;skin-tone-l
1F468 1F3FC 200D 1F3ED                                 :man-factory-worker;skin-tone-ml
1F468 1F3FD 200D 1F3ED                                 :man-factory-worker;skin-tone-m
1F468 1F3FE 200D 1F3ED                                 :man-factory-worker;skin-tone-md
1F468 1F3FF 200D 1F3ED                                 :man-factory-worker;skin-tone-d
1F469 200D 1F3ED                                       :woman-factory-worker
1F469 1F3FB 200D 1F3ED                                 :woman-factory-worker;skin-tone-l
1F469 1F3FC 200D 1F3ED                                 :woman-factory-worker;skin-tone-ml
1F469 1F3FD 200D 1F3ED                                 :woman-factory-worker;skin-tone-m
1F469 1F3FE 200D 1F3ED                                 :woman-factory-worker;skin-tone-md
1F469 1F3FF 200D 1F3ED                                 :woman-factory-worker;skin-tone-d
1F9D1 200D 1F4BC                                       :office-worker
1F9D1 1F3FB 200D 1F4BC                                 :office-worker;skin-tone-l
1F9D1 1F3FC 200D 1F4BC                                 :office-worker;skin-tone-ml
1F9D1 1F3FD 200D 1F4BC                                 :office-worker;skin-tone-m
1F9D1 1F3FE 200D 1F4BC                                 :office-worker;skin-tone-md
1F9D1 1F3FF 200D 1F4BC                                 :office-worker;skin-tone-d
1F468 200D 1F4BC                                       :man-office-worker
1F468 1F3FB 200D 1F4BC                                 :man-office-worker;skin-tone-l
1F468 1F3FC 200D 1F4BC                                 :man-office-worker;skin-tone-ml
1F468 1F3FD 200D 1F4BC                                 :man-office-worker;skin-tone-m
1F468 1F3FE 200D 1F4BC                                 :man-office-worker;skin-tone-md
1F468 1F3FF 200D 1F4BC                                 :man-office-worker;skin-tone-d
1F469 200D 1F4BC                                       :woman-office-worker
1F469 1F3FB 200D 1F4BC                                 :woman-office-worker;skin-tone-l
1F469 1F3FC 200D 1F4BC                                 :woman-office-worker;skin-tone-ml
1F469 1F3FD 200D 1F4BC                                 :woman-office-worker;skin-tone-m
1F469 1F3FE 200D 1F4BC                                 :woman-office-worker;skin-tone-md
1F469 1F3FF 200D 1F4BC                                 :woman-office-worker;skin-tone-d
1F9D1 200D 1F52C                                       :scientist
1F9D1 1F3FB 200D 1F52C                                 :scientist;skin-tone-l
1F9D1 1F3FC 200D 1F52C                                 :scientist;skin-tone-ml
1F9D1 1F3FD 200D 1F52C                                 :scientist;skin-tone-m
1F9D1 1F3FE 200D 1F52C                                 :scientist;skin-tone-md
1F9D1 1F3FF 200D 1F52C                                 :scientist;skin-tone-d
1F468 200D 1F52C                                       :man-scientist
1F468 1F3FB 200D 1F52C                                 :man-scientist;skin-tone-l
1F468 1F3FC 200D 1F52C                                 :man-scientist;skin-tone-ml
1F468 1F3FD 200D 1F52C                                 :man-scientist;skin-tone-m
1F468 1F3FE 200D 1F52C                                 :man-scientist;skin-tone-md
1F468 1F3FF 200D 1F52C                                 :man-scientist;skin-tone-d
1F469 200D 1F52C                                       :woman-scientist
1F469 1F3FB 200D 1F52C                                 :woman-scientist;skin-tone-l
1F469 1F3FC 200D 1F52C                                 :woman-scientist;skin-tone-ml
1F469 1F3FD 200D 1F52C                                 :woman-scientist;skin-tone-m
1F469 1F3FE 200D 1F52C                                 :woman-scientist;skin-tone-md
1F469 1F3FF 200D 1F52C                                 :woman-scientist;skin-tone-d
1F9D1 200D 1F4BB                                       :technologist
1F9D1 1F3FB 200D 1F4BB                                 :technologist;skin-tone-l
1F9D1 1F3FC 200D 1F4BB                                 :technologist;skin-tone-ml
1F9D1 1F3FD 200D 1F4BB                                 :technologist;skin-tone-m
